Carpeta;Fichero;CuentaNIF;Ultimo acceso;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageEaseOfAccessKeyboard.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageEaseOfAccessMoreOptions.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageEaseOfAccessMouse.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageLockScreen.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageMaps.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageMultiTasking.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageEaseOfAccessNarrator.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageNetworkDialup.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageNetworkDirectAccess.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageNetworkAirplaneMode.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageNetworkMobileHotspot.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageNetworkMobileBroadband.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageNetworkProxy.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageNetworkEthernet.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageNetworkVPN.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageNetworkWiFi.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageNetworkWorkplace.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePCSystemAutoPlay.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePCSystemBluetooth.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePCSystemDeviceSettings.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePCSystemDevices.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePCSystemDisplay.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePCSystemInfo.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePCSystemShellMode.settingcontent-ms;0;09/12/2015 8:13:33;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePrivacyAccountInfo.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePrivacyCallHistory.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePrivacyCalendar.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePrivacyContacts.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePrivacyCustomPeripherals.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePrivacyEmail.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePrivacyMessaging.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePrivacyMicrophone.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePrivacyLocation.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePrivacyPersonalization.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePrivacyMotionData.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePrivacyRadios.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePrivacySIUFSettings.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageRestoreDeveloperOptions.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePrivacyWebcam.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageRestoreMusUpdate.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageRestoreRestore.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageRestoreOneBackup.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageScreenPowerAndSleep.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageSpeech.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageStart.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageStorageSenseSaveLocations.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageStorageSenseStorageOverview.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPagePrivacyGeneral.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageThemes.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageTimeRegionDateTime.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageTimeRegionLanguage.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageWindowsDefender.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SettingsPageTimeRegionSpelling.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_Settings_DeveloperModeGroup.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_Settings_DeviceDiscoveryGroup.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_IsMouseKeysEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_CursorThickness.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_IsOverlappedContentEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_IsAnimationsEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_Magnifier_IsEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_Magnifier_IsAutoStartEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_Magnifier_IsFollowInsertPointEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_Magnifier_IsFollowKeyFocusEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_Magnifier_IsInversionColorEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_MouseCursorColor.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_MouseCursorSize.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_Narrator_IsAutoStartEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_Narrator_IsEchoCharacterEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_Narrator_IsEchoWordEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_Narrator_IsDuckAudioEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_Narrator_IsEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_Narrator_IsFastKeyEntryEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_Narrator_IsPlayAudioCuesEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_Narrator_IsHighlightCursorEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_Narrator_IsFollowInsertionEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_Narrator_IsReadHintsEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_Narrator_SpeechPitch.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_Narrator_SpeechVoices.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_Narrator_SpeechSpeed.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Autoplay_IsEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Accessibility_NotificationDuration.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_BatterySaver_LandingPage_OverrideControl.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_BatterySaver_LandingPage_SettingsLink-2.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_BatterySaver_LandingPage_UsageDetailsLink-2.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_BatterySaver_LandingPage_UsageDetailsLink.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_DataSense_ConfigureSetLimitButton.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_DateTime_IsAutomaticDSTAdjustEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_DateTime_CountryRegion.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_DateTime_IsTimeSetAutomaticallyEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_BatterySaver_LandingPage_SettingsLink.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_DateTime_Set.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_DateTime_IsTimeZoneSetAutomaticallyEnabled.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_DateTime_SetFormats.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_DefaultApps_Audio.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_DefaultApps_Browser.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_DefaultApps_Email.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_DateTime_TimezoneInfo.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_DefaultApps_Map.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\TileDataLayer\Database\;EDBres00001.jrs;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_DefaultApps_Photos.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_DefaultApps_Video.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Devices_Pen_EnablePixie.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Devices_Pen_EnableRipple.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Device_Add.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Display_Brightness.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Devices_Pen_SetHandedness.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Display_DPI_Override.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Display_Duplicate.settingcontent-ms;0;09/12/2015 8:13:32;
